ID,Country,Fulfill Via,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Brand,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
72914,Namibia,Direct Drop,Air,2014-10-22,2014-10-22,2014-10-22,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,23322.0,107747.64,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,2637.0,13397.02,110.76
72918,South Africa,Direct Drop,Truck,2014-10-03,2014-10-03,2014-10-03,ARV,Adult,PHARMACY DIRECT,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,9.0,280.73,31.19,0.52,"Aurobindo Unit III, India",No,,,0.29
10984,Mozambique,From RDC,Air,2009-02-09,2009-02-09,2009-02-09,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,15048.0,140698.8,9.35,0.16,"Aurobindo Unit III, India",Yes,1448.0,3613.31,275.77
72922,Tanzania,Direct Drop,Air,2013-09-20,2013-09-20,2013-09-20,HRDT,Hiv Test,"Standard Diagnostics, Inc.","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,3781.0,0.0,0.0,0.0,"Alere Medical Co., Ltd.",Yes,1642.0,25778.9,0.0
72933,Ghana,Direct Drop,Air,2015-04-10,2015-04-10,2015-04-13,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Generic,Chewable/dispersible tablet - FDC,60,11538.0,22960.62,1.99,0.03,"Mylan,  H-12 & H-13, India",No,,,23.6
72948,South Africa,Direct Drop,Truck,2015-07-24,2015-07-24,2015-07-24,ARV,Adult,PHARMACY DIRECT,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,Tablet,30,32.0,475.28,14.85,0.5,Mylan (formerly Matrix) Nashik,No,,,0.49
72976,Tanzania,Direct Drop,Air,2012-03-07,2012-03-07,2012-03-07,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,2884.0,230720.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1374.0,24000.91,323.47
72981,South Africa,Direct Drop,Ocean,2011-12-01,2011-12-19,2011-12-19,ARV,Adult,EMCURE PHARMACEUTICALS LTD,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,47963.0,206240.9,4.3,0.14,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,3789.0,9582.55,340.3
72988,"Congo, Drc",Direct Drop,Air,2014-04-04,2014-04-04,2014-04-28,HRDT,Hiv Test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,Test kit,20,34.0,1088.0,32.0,1.6,"Trinity Biotech, Plc",No,,,1.12
73003,Vietnam,Direct Drop,Air,2014-12-17,2014-12-17,2014-12-17,ARV,Adult,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,19200.0,201600.0,10.5,0.35,Hetero Unit III Hyderabad IN,Yes,2719.0,4084.56,207.24
73018,South Africa,Direct Drop,Ocean,2011-02-01,2011-02-01,2011-02-01,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,118537.0,534601.87,4.51,0.15,"Aurobindo Unit III, India",Yes,10373.0,630.5,1152.6
73056,Mozambique,Direct Drop,Air,2014-10-01,2014-10-01,2014-10-01,HRDT,Hiv Test,BIO-RAD LABORATORIES (FRANCE),"HIV, Multispot HIV-1/HIV-2 Rapid Test Kit, 50 Tests",Multispot,Test kit,50,80.0,99402.4,1242.53,24.85,Bio-Rad Laboratories,Yes,111.0,1368.78,102.19
73059,South Africa,Direct Drop,Truck,2014-12-10,2014-12-10,2014-12-10,ARV,Pediatric,S. BUYS WHOLESALER,"Efavirenz 50mg, capsule, 30 Caps",Generic,Capsule,30,172.0,457.9,2.66,0.09,"Aurobindo Unit III, India",No,,,0.54
73079,Tanzania,Direct Drop,Air,2012-09-27,2012-10-04,2012-10-04,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,39360.0,281424.0,7.15,0.12,"Aurobindo Unit III, India",Yes,3421.0,15241.75,394.56
73087,Vietnam,Direct Drop,Air,2011-02-16,2011-02-16,2011-02-16,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,35000.0,292250.0,8.35,0.14,Hetero Unit III Hyderabad IN,No,,,630.09
73089,Guyana,Direct Drop,Air,2012-11-21,2012-11-21,2012-11-21,HRDT,Hiv Test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",Stat-Pak,Test kit,20,6.0,174.0,29.0,1.45,Chembio Diagnostics Sys. Inc.,Yes,2.0,297.0,0.24
73095,South Africa,Direct Drop,Truck,2015-02-12,2015-02-12,2015-02-12,ARV,Adult,Pharmacy Direct,"Zidovudine 300mg, tablets, 60 Tabs",Generic,Tablet,60,11.0,198.34,18.03,0.3,"Aurobindo Unit III, India",No,,,0.2
73115,Mozambique,Direct Drop,Air,2013-10-08,2013-10-08,2013-10-08,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Norvir,Tablet,60,616.0,4219.6,6.85,0.11,ABBVIE Ludwigshafen Germany,Yes,87.0,1053.88,5.22
73122,Mozambique,Direct Drop,Air,2015-06-09,2015-06-09,2015-07-16,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Raltegravir 400mg [Isentress], tablets, 60 Tabs",Isentress,Tablet,60,100.0,5550.0,55.5,0.92,"MSD, Haarlem, NL",No,,,6.53
73145,Côte D'Ivoire,Direct Drop,Air,2010-05-12,2010-05-12,2010-05-12,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,4448.0,133440.0,30.0,0.5,Mylan (formerly Matrix) Nashik,Yes,693.0,5066.44,287.7
73152,Haiti,Direct Drop,Air,2015-05-11,2015-05-11,2015-05-13,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,19987.0,135311.99,6.77,0.11,"Aurobindo Unit III, India",No,,,139.1
73176,South Africa,Direct Drop,Truck,2014-02-06,2014-02-06,2014-02-06,ARV,Pediatric,S. BUYS WHOLESALER,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,Oral solution,240,258.0,5919.28,22.94,0.1,"Aurobindo Unit III, India",No,,,7.32
73177,Vietnam,Direct Drop,Air,2014-01-22,2014-01-22,2014-01-22,ARV,Adult,HETERO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,983.0,3184.92,3.24,0.11,Hetero Unit III Hyderabad IN,Yes,93.0,668.75,3.94
73211,Uganda,Direct Drop,Air,2013-09-23,2013-09-23,2013-09-23,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Norvir,Tablet,60,210.0,1438.5,6.85,0.11,ABBVIE Ludwigshafen Germany,Yes,32.0,852.02,1.78
73220,South Africa,Direct Drop,Ocean,2012-01-27,2012-01-27,2012-01-27,ARV,Pediatric,CIPLA LIMITED,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Generic,Oral solution,240,50000.0,103000.0,2.06,0.01,"Cipla, Goa, India",Yes,,,169.95
73239,Vietnam,Direct Drop,Air,2010-03-17,2010-03-17,2010-03-17,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,19740.0,169961.4,8.61,0.14,"Aurobindo Unit III, India",No,,,333.12
73261,South Africa,Direct Drop,Truck,2014-08-27,2014-08-27,2014-08-27,ARV,Pediatric,S. BUYS WHOLESALER,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,Oral solution,240,12.0,95.96,8.0,0.03,"Aurobindo Unit III, India",No,,,0.12
73275,South Africa,Direct Drop,Truck,2014-07-10,2014-07-10,2014-07-10,ARV,Pediatric,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Kaletra,Oral solution,300,3.0,70.35,23.45,0.08,ABBVIE (Abbott) Logis. UK,Yes,,,0.09
73287,South Africa,Direct Drop,Truck,2015-02-19,2015-02-19,2015-02-19,ARV,Adult,PHARMACY DIRECT,"Darunavir 300mg [Prezista], tablets, 120 Tabs",Prezista,Tablet,120,3.0,209.13,69.71,0.58,"Janssen-Cilag, Latina, IT",No,,,0.21
73301,Uganda,Direct Drop,Air,2010-12-21,2010-12-21,2010-12-21,ARV,Adult,Hoffmann-La Roche ltd Basel,"Saquinavir 500mg [Invirase], tablets, 120 Tabs",Invirase,Tablet,120,98.0,10150.19,103.57,0.86,Roche Madrid,Yes,18.0,968.25,16.75
73314,Mozambique,Direct Drop,Air,2012-05-02,2012-05-02,2012-05-02,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,2891.0,231280.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1378.0,25607.44,381.61
73326,South Africa,Direct Drop,Ocean,2011-11-25,2011-11-25,2011-11-25,ARV,Pediatric,CIPLA LIMITED,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Generic,Oral solution,240,50000.0,103000.0,2.06,0.01,"Cipla, Goa, India",Yes,18462.0,22647.81,169.95
73335,Nigeria,Direct Drop,Air,2015-04-15,2015-04-15,2015-04-23,HRDT,Hiv Test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,Test kit,20,6704.0,214528.0,32.0,1.6,"Trinity Biotech, Plc",Yes,2134.0,13771.63,252.5
73348,Zimbabwe,Direct Drop,Air,2015-02-28,2015-02-28,2015-02-28,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Kaletra,Oral solution,300,5362.0,165256.84,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,5060.0,44952.61,169.88
73360,Vietnam,Direct Drop,Air,2009-10-26,2009-10-26,2009-10-26,ARV,Adult,Aurobindo Pharma Limited,"Didanosine 250mg, delayed-release capsules, 30 Caps",Generic,Delayed-release capsules,30,180.0,2340.0,13.0,0.43,"Aurobindo Unit III, India",No,,,4.59
73373,"Congo, Drc",Direct Drop,Air,2015-07-02,2015-07-02,2015-07-30,HRDT,Hiv Test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,Test kit,20,89.0,2848.0,32.0,1.6,"Trinity Biotech, Plc",No,,,3.35
73379,South Africa,Direct Drop,Truck,2014-02-06,2014-02-06,2014-02-06,ARV,Adult,S. BUYS WHOLESALER,"Zidovudine 300mg, tablets, 60 Tabs",Generic,Tablet,60,22.0,543.68,24.71,0.41,"Aurobindo Unit III, India",No,,,0.67
73403,Afghanistan,Direct Drop,Air,2015-07-12,2015-07-12,2015-07-13,ANTM,Malaria,IMRES B.V.,"Quinine sulphate 300mg, film coated tablet, 1000 Tabs",Generic,Tablet,1000,57.0,2881.35,50.55,0.05,Mepro Pharm Wadhwan Unit II,No,,,3.39
73507,Mozambique,Direct Drop,Air,2012-09-04,2012-09-04,2012-09-04,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,5000.0,400000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,2384.0,43848.04,560.8
73567,Nigeria,Direct Drop,Air,2015-04-22,2015-04-22,2015-04-22,HRDT,Hiv Test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,Test kit,20,6705.0,214560.0,32.0,1.6,"Trinity Biotech, Plc",Yes,,,252.54
73569,Vietnam,Direct Drop,Air,2011-07-26,2011-07-26,2011-07-26,ARV,Adult,STRIDES ARCOLAB LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,15000.0,38100.0,2.54,0.04,"Strides, Bangalore, India.",No,,,62.86
73585,South Africa,Direct Drop,Truck,2015-03-09,2015-03-09,2015-03-09,ARV,Adult,PHARMACY DIRECT,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",Isentress,Tablet,60,62.0,3792.2,61.16,1.02,"MSD, Haarlem, NL",No,,,3.9
73596,Nigeria,Direct Drop,Air,2014-08-19,2014-09-04,2014-09-17,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,2769.0,246441.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,2355.0,16816.33,253.34
73607,Côte D'Ivoire,Direct Drop,Air,2009-10-16,2009-10-16,2009-10-16,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Norvir,Capsule,336,300.0,11508.0,38.36,0.11,ABBVIE (Abbott) France,Yes,546.0,8956.05,22.56
73661,South Africa,Direct Drop,Ocean,2011-11-22,2011-11-22,2011-11-22,ARV,Adult,Aurobindo Pharma Limited,"Zidovudine 300mg, tablets, 60 Tabs",Generic,Tablet,60,90171.0,658248.3,7.3,0.12,"Aurobindo Unit III, India",Yes,4670.0,3341.45,1086.11
73665,South Africa,Direct Drop,Ocean,2011-04-26,2011-04-12,2011-04-12,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Generic,Tablet,60,185748.0,440222.76,2.37,0.04,"Aurobindo Unit III, India",Yes,9374.0,11372.23,949.12
73675,Vietnam,Direct Drop,Air,2013-09-28,2013-09-28,2013-09-28,ARV,Adult,HETERO LABS LIMITED,"Abacavir 300mg, tablets, 60 Tabs",Generic,Tablet,60,429.0,5255.25,12.25,0.2,Hetero Unit III Hyderabad IN,No,,,6.5
73724,Haiti,Direct Drop,Air,2015-09-02,2015-09-02,2015-09-03,ARV,Adult,EMCURE PHARMACEUTICALS LTD,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Generic,Tablet,30,3320.0,59760.0,18.0,0.6,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,,,61.43
73726,Haiti,Direct Drop,Ocean,2013-08-07,2013-08-07,2013-08-07,ARV,Pediatric,Aurobindo Pharma Limited,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,Oral solution,240,1999.0,4197.9,2.1,0.01,"Aurobindo Unit III, India",No,,,5.19
73727,Uganda,Direct Drop,Air,2015-04-08,2015-04-08,2015-04-08,ARV,Adult,EMCURE PHARMACEUTICALS LTD,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Generic,Tablet,30,1776.0,31968.0,18.0,0.6,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,237.0,1794.89,37.63
73748,Tanzania,Direct Drop,Air,2013-08-24,2013-08-24,2013-08-24,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,36451.0,297075.65,8.15,0.14,"Aurobindo Unit III, India",Yes,4611.0,20618.55,367.48
73757,Zambia,Direct Drop,Air,2015-05-18,2015-05-18,2015-05-19,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Kaletra,Oral solution,300,2265.0,69807.3,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,2272.0,13303.8,71.76
73776,"Congo, Drc",Direct Drop,Air,2015-07-23,2015-07-23,2015-07-29,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,128.0,10240.0,80.0,0.8,"Alere Medical Co., Ltd.",No,,,12.05
73782,Haiti,Direct Drop,Ocean,2015-08-13,2015-08-13,2015-08-14,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,65760.0,434673.6,6.61,0.11,"Hetero, Jadcherla, unit 5, IN",No,,,511.61
73804,Vietnam,Direct Drop,Air,2015-09-03,2015-09-03,2015-09-03,ARV,Adult,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,17760.0,168720.0,9.5,0.32,Hetero Unit III Hyderabad IN,Yes,,,198.58
73806,South Africa,Direct Drop,Truck,2014-11-28,2014-11-28,2014-11-28,ARV,Adult,PHARMACY DIRECT,"Didanosine 250mg, delayed-release capsules, 30 Caps",Generic,Delayed-release capsules,30,6.0,66.1,11.02,0.37,"Aurobindo Unit III, India",No,,,0.07
73807,South Africa,Direct Drop,Air,2010-09-07,2010-10-27,2010-10-27,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,29380.0,137204.6,4.67,0.16,"Aurobindo Unit III, India",Yes,,,295.81
73818,Côte D'Ivoire,Direct Drop,Air,2010-11-10,2010-11-10,2010-11-10,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",Determine,Test kit,100,5408.0,420201.6,77.7,0.78,Inverness Japan,Yes,1229.0,17085.16,905.95
73843,South Africa,Direct Drop,Ocean,2011-01-31,2011-01-31,2011-01-31,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Generic,Tablet,60,19177.0,45449.49,2.37,0.04,"Aurobindo Unit III, India",No,,,97.99
73861,Vietnam,Direct Drop,Air,2012-03-01,2012-03-01,2012-03-01,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,49452.0,200280.6,4.05,0.13,"Aurobindo Unit III, India",No,,,330.46
73867,South Sudan,Direct Drop,Air,2015-05-08,2015-05-08,2015-05-11,HRDT,Hiv Test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,Test kit,20,25.0,800.0,32.0,1.6,"Trinity Biotech, Plc",No,,,0.94
73906,Ghana,Direct Drop,Air,2014-09-11,2014-09-11,2014-09-11,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,8458.0,47364.8,5.6,0.19,Mylan (formerly Matrix) Nashik,Yes,758.0,6956.18,48.69
73918,Zimbabwe,Direct Drop,Air,2011-10-19,2011-10-19,2011-10-19,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,2499.0,199920.0,80.0,0.8,Inverness Japan,Yes,1191.0,23808.37,329.87
73961,Uganda,Direct Drop,Air,2009-10-20,2009-10-20,2009-10-20,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Aluvia,Tablet,120,480.0,17356.8,36.16,0.3,ABBVIE Ludwigshafen Germany,Yes,126.0,1360.34,34.02
73986,Nigeria,Direct Drop,Air,2013-11-07,2013-11-11,2013-11-17,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,3041.0,270649.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1235.0,21084.84,334.79
73996,Côte D'Ivoire,Direct Drop,Air,2013-11-04,2013-11-04,2013-11-05,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Generic,Tablet,30,4500.0,90000.0,20.0,0.67,Mylan (formerly Matrix) Nashik,Yes,608.0,4568.92,111.33
74008,South Africa,Direct Drop,Ocean,2011-12-02,2011-12-02,2011-12-02,ARV,Pediatric,GLAXOSMITHKLINE EXPORT LIMITED,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",Ziagen,Oral solution,240,20000.0,185600.0,9.28,0.04,GSK Mississauga (Canada),Yes,7664.0,8301.76,306.24
74035,South Africa,Direct Drop,Truck,2014-08-27,2014-08-27,2014-08-27,ARV,Adult,S. BUYS WHOLESALER,"Zidovudine 300mg, tablets, 60 Tabs",Generic,Tablet,60,11.0,306.08,27.83,0.46,"Aurobindo Unit III, India",No,,,0.38
74135,South Africa,Direct Drop,Ocean,2011-07-14,2011-11-18,2011-11-18,ARV,Adult,CIPLA LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,Tablet,30,51382.0,332441.54,6.47,0.22,"Cipla, Goa, India",Yes,,,548.53
74156,South Sudan,Direct Drop,Air,2015-07-02,2015-07-02,2015-07-03,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,90.0,8010.0,89.0,0.89,"Alere Medical Co., Ltd.",No,,,9.43
74178,Uganda,Direct Drop,Air,2013-10-28,2013-10-28,2013-10-30,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz 200mg, tablets, 30 Tabs",Generic,Tablet,30,61386.0,92079.0,1.5,0.05,Mylan (formerly Matrix) Nashik,Yes,3262.0,12034.96,113.9
74183,Burundi,Direct Drop,Air,2014-06-13,2014-06-13,2014-06-13,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,2114.0,169120.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,822.0,21348.51,173.86
82467,Zimbabwe,From RDC,Truck,2012-04-13,2012-04-10,2012-04-10,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,3345.0,26760.0,8.0,0.13,"Aurobindo Unit VII, IN",Yes,21063.0,29250.68,44.15
74213,South Africa,Direct Drop,Truck,2013-04-16,2013-04-16,2013-04-16,ARV,Adult,S. BUYS WHOLESALER,"Abacavir 300mg, tablets, 60 Tabs",Generic,Tablet,60,537.0,14023.43,26.11,0.44,"Cipla, Patalganga, India",No,,,17.35
74260,Uganda,Direct Drop,Air,2012-01-04,2012-01-04,2012-01-04,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Indinavir 400mg [Crixivan], capsules, 180 Caps",Crixivan,Capsule,180,36.0,1800.0,50.0,0.28,"MSD, Haarlem, NL",Yes,9.0,286.0,2.97
74268,Namibia,Direct Drop,Air,2010-02-18,2010-02-18,2010-02-18,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",Determine,Test kit,100,200.0,14000.0,70.0,0.7,Inverness Japan,Yes,45.0,10486.42,30.18
74273,South Africa,Direct Drop,Truck,2015-06-02,2015-06-02,2015-06-02,ARV,Adult,PHARMACY DIRECT,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,19.0,243.66,12.82,0.21,"Aurobindo Unit III, India",No,,,0.25
74288,Vietnam,Direct Drop,Air,2014-12-19,2014-12-19,2014-12-19,ARV,Adult,HETERO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,10000.0,35000.0,3.5,0.12,Hetero Unit III Hyderabad IN,No,,,35.98
74320,Haiti,Direct Drop,Ocean,2014-05-09,2014-05-09,2014-05-12,ARV,Adult,HETERO LABS LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,10725.0,23595.0,2.2,0.04,Hetero Unit III Hyderabad IN,No,,,29.19
74329,Cameroon,Direct Drop,Air,2011-11-18,2011-11-18,2011-11-18,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Kit without Lancets, Buffer or Caplillary Tubes, 100 Tests",Determine,Test kit,100,100.0,7215.0,72.15,0.72,Inverness Japan,Yes,18.0,1278.12,11.9
74333,South Africa,Direct Drop,Truck,2015-08-24,2015-08-24,2015-08-24,ARV,Adult,PHARMACY DIRECT,"Zidovudine 300mg, tablets, 60 Tabs",Generic,Tablet,60,15.0,289.91,19.33,0.32,"Aurobindo Unit III, India",No,,,0.3
74337,South Africa,Direct Drop,Truck,2014-02-06,2014-02-06,2014-02-06,ARV,Adult,S. BUYS WHOLESALER,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,2348.0,34277.51,14.6,0.49,"Aurobindo Unit III, India",No,,,42.4
74343,Ethiopia,Direct Drop,Air,2014-11-17,2014-11-17,2014-11-18,HRDT,Hiv Test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,Test kit,20,540.0,17280.0,32.0,1.6,"Trinity Biotech, Plc",Yes,165.0,1442.44,17.76
74357,Kenya,Direct Drop,Air,2012-07-09,2012-07-28,2012-07-28,HRDT,Hiv Test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,Test kit,100,6618.0,589002.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1139.0,11827.07,825.78
74364,South Africa,Direct Drop,Truck,2013-04-16,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,"Efavirenz 50mg, capsule, 30 Caps",Generic,Capsule,30,2146.0,6526.5,3.04,0.1,"Aurobindo Unit III, India",No,,,8.07
74385,South Sudan,Direct Drop,Air,2014-02-11,2014-02-11,2014-02-11,HRDT,Hiv Test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,Test kit,20,35.0,1120.0,32.0,1.6,"Trinity Biotech, Plc",No,,,1.39
74398,South Africa,Direct Drop,Ocean,2011-10-10,2011-10-10,2011-10-10,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,78595.0,354463.45,4.51,0.15,"Aurobindo Unit III, India",Yes,6681.0,9323.27,584.86
74417,South Africa,Direct Drop,Truck,2014-02-07,2014-02-07,2014-02-07,ARV,Adult,S. BUYS WHOLESALER,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,676.0,11202.19,16.57,0.55,Hetero Unit III Hyderabad IN,No,,,13.86
